Date (YYMMDD),Observation Number,FeI Line ID,Calculated Radial Velocity (km/s),RMS ThAr Calibration,v_telurica,v_heliocentrica_kms,Inverse Flux Intensity,Flux Intensity,Gradient 1,Gradient 2,R^2 Gradient 1,R^2 Gradient 2,Standard Error Gradient 1,Standard Error Gradient 2
150812,1,I,21.63,0.0011,-27.56,-5.93,1.5,0.67,0.039,0.1191,0.6515,0.9981,0.0128,0.0052
150812,1,J,20.24,0.0011,-27.56,-7.32,1.6,0.63,0.039,0.1191,0.6515,0.9981,0.0128,0.0052
150825,1,A,23.12,0.001,-29.27,-6.14,1.64,0.61,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,B,23.28,0.001,-29.27,-5.98,1.39,0.72,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,C,23.24,0.001,-29.27,-6.03,1.21,0.83,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,D,24.65,0.001,-29.27,-4.62,1.5,0.67,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,E,24.61,0.001,-29.27,-4.65,1.37,0.73,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,F,25.11,0.001,-29.27,-4.16,1.36,0.74,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,G,23.63,0.001,-29.27,-5.64,1.51,0.66,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,H,23.68,0.001,-29.27,-5.59,1.28,0.78,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,I,23.38,0.001,-29.27,-5.89,1.52,0.66,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150825,1,J,23.21,0.001,-29.27,-6.05,1.52,0.66,0.0461,-0.0016,0.704,0.0001,0.0134,0.2259
150828,1,A,23.2,0.0019,-29.48,-6.28,1.61,0.62,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,B,22.85,0.0019,-29.48,-6.64,1.43,0.7,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,C,24.07,0.0019,-29.48,-5.42,1.18,0.85,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,D,24.85,0.0019,-29.48,-4.63,1.51,0.66,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,E,25.17,0.0019,-29.48,-4.31,1.36,0.74,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,F,25.94,0.0019,-29.48,-3.54,1.37,0.73,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,G,23.97,0.0019,-29.48,-5.51,1.5,0.67,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,H,23.86,0.0019,-29.48,-5.62,1.32,0.76,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,I,23.87,0.0019,-29.48,-5.61,1.52,0.66,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,1,J,23.13,0.0019,-29.48,-6.35,1.51,0.66,0.0332,0.099,0.6934,0.7858,0.0099,0.0517
150828,2,A,23.92,0.0019,-29.55,-5.63,1.64,0.61,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,B,23.0,0.0019,-29.55,-6.55,1.42,0.7,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,C,25.01,0.0019,-29.55,-4.53,1.17,0.86,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,D,24.97,0.0019,-29.55,-4.58,1.51,0.66,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,E,25.2,0.0019,-29.55,-4.35,1.36,0.74,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,F,26.18,0.0019,-29.55,-3.37,1.37,0.73,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,G,24.47,0.0019,-29.55,-5.08,1.48,0.68,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,H,24.49,0.0019,-29.55,-5.05,1.29,0.78,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,I,24.4,0.0019,-29.55,-5.14,1.48,0.68,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150828,2,J,24.4,0.0019,-29.55,-5.14,1.46,0.68,0.0456,0.0704,0.6363,0.9092,0.0154,0.0222
150901,1,A,23.68,0.001,-29.54,-5.86,1.62,0.62,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,B,23.65,0.001,-29.54,-5.89,1.39,0.72,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,C,24.39,0.001,-29.54,-5.16,1.24,0.8,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,D,25.34,0.001,-29.54,-4.2,1.53,0.65,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,E,25.52,0.001,-29.54,-4.02,1.34,0.75,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,F,26.08,0.001,-29.54,-3.47,1.39,0.72,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,G,24.44,0.001,-29.54,-5.1,1.49,0.67,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,H,23.82,0.001,-29.54,-5.72,1.31,0.76,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,I,24.66,0.001,-29.54,-4.88,1.48,0.68,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,1,J,24.37,0.001,-29.54,-5.17,1.47,0.68,0.0395,0.1038,0.568,0.9289,0.0154,0.0287
150901,2,A,23.54,0.001,-29.68,-6.14,1.72,0.58,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,B,23.14,0.001,-29.68,-6.54,1.32,0.76,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,C,24.74,0.001,-29.68,-4.94,1.19,0.84,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,D,25.82,0.001,-29.68,-3.86,1.46,0.68,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,E,25.36,0.001,-29.68,-4.32,1.34,0.75,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,F,26.14,0.001,-29.68,-3.54,1.36,0.73,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,G,24.41,0.001,-29.68,-5.27,1.47,0.68,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,H,23.53,0.001,-29.68,-6.15,1.3,0.77,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,I,24.53,0.001,-29.68,-5.15,1.45,0.69,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,2,J,23.83,0.001,-29.68,-5.85,1.5,0.67,0.0419,0.0543,0.5921,0.9831,0.0156,0.0071
150901,3,A,23.27,0.001,-29.54,-6.27,1.66,0.6,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,B,23.64,0.001,-29.54,-5.9,1.41,0.71,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,C,24.4,0.001,-29.54,-5.14,1.19,0.84,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,D,24.88,0.001,-29.54,-4.67,1.46,0.69,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,E,25.33,0.001,-29.54,-4.21,1.36,0.73,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,F,26.23,0.001,-29.54,-3.31,1.41,0.71,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,G,24.69,0.001,-29.54,-4.85,1.47,0.68,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,H,24.62,0.001,-29.54,-4.92,1.28,0.78,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,I,24.95,0.001,-29.54,-4.59,1.52,0.66,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150901,3,J,24.17,0.001,-29.54,-5.37,1.51,0.66,0.0373,0.1002,0.7075,0.5942,0.0107,0.0828
150904,1,A,23.66,0.0002,-29.64,-5.99,1.63,0.61,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,B,23.87,0.0002,-29.64,-5.78,1.39,0.72,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,C,64.63,0.0002,-29.64,34.98,1.29,0.78,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,D,25.87,0.0002,-29.64,-3.78,1.48,0.68,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,E,25.69,0.0002,-29.64,-3.95,1.36,0.74,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,F,26.1,0.0002,-29.64,-3.55,1.41,0.71,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,G,24.73,0.0002,-29.64,-4.92,1.5,0.67,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,H,24.57,0.0002,-29.64,-5.07,1.31,0.76,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,I,23.97,0.0002,-29.64,-5.67,1.53,0.65,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,1,J,24.67,0.0002,-29.64,-4.98,1.49,0.67,0.0353,0.0009,0.7152,0.5392,0.01,0.0009
150904,2,A,23.75,0.0002,-29.7,-5.95,1.61,0.62,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,B,23.54,0.0002,-29.7,-6.17,1.36,0.73,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,C,61.01,0.0002,-29.7,31.3,1.28,0.78,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,D,25.81,0.0002,-29.7,-3.89,1.5,0.66,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,E,25.72,0.0002,-29.7,-3.98,1.34,0.75,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,F,26.18,0.0002,-29.7,-3.53,1.39,0.72,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,G,24.91,0.0002,-29.7,-4.79,1.49,0.67,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,H,24.49,0.0002,-29.7,-5.22,1.27,0.79,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,I,24.43,0.0002,-29.7,-5.28,1.5,0.67,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,2,J,24.29,0.0002,-29.7,-5.41,1.52,0.66,0.036,0.0005,0.6125,0.1407,0.0128,0.0012
150904,3,A,23.75,0.0002,-29.64,-5.9,1.66,0.6,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,B,23.44,0.0002,-29.64,-6.2,1.39,0.72,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,C,56.35,0.0002,-29.64,26.71,1.29,0.78,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,D,25.55,0.0002,-29.64,-4.1,1.45,0.69,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,E,25.58,0.0002,-29.64,-4.07,1.34,0.75,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,F,26.5,0.0002,-29.64,-3.14,1.37,0.73,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,G,24.35,0.0002,-29.64,-5.29,1.46,0.68,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,H,24.57,0.0002,-29.64,-5.08,1.3,0.77,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,I,24.83,0.0002,-29.64,-4.82,1.53,0.65,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150904,3,J,24.42,0.0002,-29.64,-5.22,1.47,0.68,0.0409,0.0011,0.6534,0.411,0.0133,0.0013
150905,1,A,23.87,0.0003,-29.63,-5.76,1.63,0.61,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,B,23.37,0.0003,-29.63,-6.26,1.44,0.7,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,C,24.81,0.0003,-29.63,-4.82,1.21,0.83,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,D,26.11,0.0003,-29.63,-3.52,1.49,0.67,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,E,25.77,0.0003,-29.63,-3.86,1.34,0.75,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,F,25.89,0.0003,-29.63,-3.74,1.34,0.75,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,G,25.02,0.0003,-29.63,-4.61,1.51,0.66,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,H,23.96,0.0003,-29.63,-5.67,1.33,0.75,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,I,24.36,0.0003,-29.63,-5.27,1.54,0.65,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,1,J,24.75,0.0003,-29.63,-4.88,1.47,0.68,0.0446,0.0903,0.5869,1.0,0.0167,0.0
150905,2,A,23.89,0.0003,-29.69,-5.8,1.58,0.63,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,B,23.88,0.0003,-29.69,-5.81,1.47,0.68,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,C,24.35,0.0003,-29.69,-5.34,1.17,0.86,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,D,25.71,0.0003,-29.69,-3.98,1.45,0.69,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,E,26.19,0.0003,-29.69,-3.5,1.39,0.72,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,F,25.5,0.0003,-29.69,-4.2,1.33,0.75,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,G,24.84,0.0003,-29.69,-4.85,1.54,0.65,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,H,24.25,0.0003,-29.69,-5.44,1.32,0.76,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,I,25.22,0.0003,-29.69,-4.47,1.48,0.68,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150905,2,J,24.46,0.0003,-29.69,-5.24,1.49,0.67,0.0405,0.3345,0.5839,0.8565,0.0153,0.1369
150908,1,A,25.12,0.002,-29.52,-4.4,1.88,0.53,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,B,21.02,0.002,-29.52,-8.5,1.11,0.9,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,C,22.48,0.002,-29.52,-7.05,1.24,0.81,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,D,24.67,0.002,-29.52,-4.85,1.49,0.67,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,E,23.69,0.002,-29.52,-5.83,1.38,0.73,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,F,24.19,0.002,-29.52,-5.34,1.39,0.72,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,G,23.54,0.002,-29.52,-5.98,1.47,0.68,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,H,21.69,0.002,-29.52,-7.84,1.43,0.7,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,I,23.9,0.002,-29.52,-5.62,1.46,0.69,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,1,J,22.88,0.002,-29.52,-6.64,1.52,0.66,-0.0464,-0.0602,0.2865,0.1876,0.0328,0.1252
150908,2,A,23.68,0.002,-29.6,-5.92,1.69,0.59,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,B,23.72,0.002,-29.6,-5.88,1.48,0.68,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,C,24.78,0.002,-29.6,-4.81,1.22,0.82,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,D,25.58,0.002,-29.6,-4.02,1.46,0.69,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,E,24.89,0.002,-29.6,-4.71,1.35,0.74,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,F,25.02,0.002,-29.6,-4.58,1.44,0.69,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,G,25.18,0.002,-29.6,-4.42,1.51,0.66,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,H,22.83,0.002,-29.6,-6.77,1.41,0.71,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,I,25.61,0.002,-29.6,-3.98,1.57,0.64,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150908,2,J,24.41,0.002,-29.6,-5.19,1.56,0.64,0.0341,0.06,0.24,0.5957,0.0271,0.0494
150915,1,A,23.58,0.0007,,,1.59,0.63,,,,,,
150915,1,B,23.48,0.0007,,,1.34,0.75,,,,,,
150915,1,C,55.32,0.0007,,,1.37,0.73,,,,,,
150915,1,D,25.22,0.0007,,,1.56,0.64,,,,,,
150915,1,E,24.78,0.0007,,,1.35,0.74,,,,,,
150915,1,F,25.8,0.0007,,,1.43,0.7,,,,,,
150915,1,G,24.81,0.0007,,,1.52,0.66,,,,,,
150915,1,H,23.68,0.0007,,,1.35,0.74,,,,,,
150915,1,I,24.11,0.0007,,,1.46,0.68,,,,,,
150915,1,J,24.54,0.0007,,,1.5,0.67,,,,,,
150921,1,A,32.31,0.0002,-28.1,4.21,1.2,0.83,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,B,20.73,0.0002,-28.1,-7.37,1.17,0.85,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,C,20.95,0.0002,-28.1,-7.15,1.25,0.8,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,D,24.68,0.0002,-28.1,-3.42,1.42,0.7,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,E,24.36,0.0002,-28.1,-3.74,1.32,0.76,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,F,24.51,0.0002,-28.1,-3.59,1.36,0.73,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,G,22.74,0.0002,-28.1,-5.36,1.47,0.68,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,H,20.23,0.0002,-28.1,-7.87,1.24,0.81,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,I,21.05,0.0002,-28.1,-7.05,1.51,0.66,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,1,J,19.87,0.0002,-28.1,-8.23,1.47,0.68,0.0135,0.0037,0.8617,0.0022,0.0024,0.0794
150921,2,A,22.5,0.0002,-27.95,-5.44,1.48,0.68,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,B,21.75,0.0002,-27.95,-6.19,1.32,0.76,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,C,15.3,0.0002,-27.95,-12.64,1.35,0.74,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,D,26.51,0.0002,-27.95,-1.44,1.42,0.7,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,E,28.69,0.0002,-27.95,0.74,1.33,0.75,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,F,21.9,0.0002,-27.95,-6.04,1.3,0.77,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,G,25.61,0.0002,-27.95,-2.34,1.36,0.74,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,H,13.34,0.0002,-27.95,-14.6,1.16,0.86,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,I,20.34,0.0002,-27.95,-7.6,1.53,0.66,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150921,2,J,15.67,0.0002,-27.95,-12.28,1.42,0.7,0.0037,-0.0087,0.1597,0.3537,0.0038,0.0118
150922,1,A,22.72,0.0018,-28.16,-5.44,1.52,0.66,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,B,22.58,0.0018,-28.16,-5.58,1.34,0.75,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,C,25.72,0.0018,-28.16,-2.44,1.19,0.84,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,D,25.02,0.0018,-28.16,-3.14,1.51,0.66,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,E,24.33,0.0018,-28.16,-3.83,1.33,0.75,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,F,25.0,0.0018,-28.16,-3.16,1.34,0.74,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,G,24.27,0.0018,-28.16,-3.89,1.45,0.69,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,H,23.22,0.0018,-28.16,-4.94,1.28,0.78,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,I,22.68,0.0018,-28.16,-5.48,1.52,0.66,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,1,J,23.51,0.0018,-28.16,-4.65,1.48,0.68,0.0242,0.027,0.3496,0.9472,0.0148,0.0064
150922,2,A,22.75,0.0018,-27.95,-5.19,1.57,0.64,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,B,23.14,0.0018,-27.95,-4.81,1.4,0.71,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,C,24.82,0.0018,-27.95,-3.13,1.21,0.83,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,D,24.77,0.0018,-27.95,-3.18,1.59,0.63,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,E,24.14,0.0018,-27.95,-3.8,1.33,0.75,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,F,25.46,0.0018,-27.95,-2.49,1.37,0.73,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,G,23.82,0.0018,-27.95,-4.13,1.46,0.69,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,H,23.57,0.0018,-27.95,-4.38,1.29,0.77,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,I,23.18,0.0018,-27.95,-4.77,1.49,0.67,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150922,2,J,22.67,0.0018,-27.95,-5.28,1.5,0.67,0.0196,0.0627,0.1914,0.9178,0.018,0.0188
150923,1,A,27.77,1.3077,-28.0,-0.23,1.59,0.63,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,B,-24.46,1.3077,-28.0,-52.46,1.17,0.85,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,C,11.84,1.3077,-28.0,-16.15,1.48,0.67,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,D,-39.64,1.3077,-28.0,-67.64,1.29,0.77,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,E,-7.73,1.3077,-28.0,-35.73,1.13,0.89,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,F,25.61,1.3077,-28.0,-2.39,1.47,0.68,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,G,-45.44,1.3077,-28.0,-73.44,1.23,0.81,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,H,-21.09,1.3077,-28.0,-49.09,1.22,0.82,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,I,-43.55,1.3077,-28.0,-71.55,1.14,0.88,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,1,J,-13.31,1.3077,-28.0,-41.31,1.46,0.68,-0.0023,-0.0047,0.4878,0.9936,0.001,0.0004
150923,2,A,31.34,1.3077,-27.78,3.56,1.72,0.58,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,B,-23.84,1.3077,-27.78,-51.62,1.17,0.86,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,C,11.95,1.3077,-27.78,-15.83,1.5,0.67,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,D,-32.25,1.3077,-27.78,-60.03,1.4,0.72,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,E,-7.56,1.3077,-27.78,-35.34,1.08,0.93,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,F,25.5,1.3077,-27.78,-2.28,1.46,0.69,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,G,-45.66,1.3077,-27.78,-73.44,1.25,0.8,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,H,-21.61,1.3077,-27.78,-49.39,1.23,0.81,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,I,-44.59,1.3077,-27.78,-72.37,1.19,0.84,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150923,2,J,-12.98,1.3077,-27.78,-40.76,1.46,0.68,-0.0022,-0.0049,0.3456,0.9693,0.0013,0.0009
150924,1,A,22.63,0.0025,-27.83,-5.2,1.58,0.63,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,B,23.07,0.0025,-27.83,-4.77,1.39,0.72,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,C,22.67,0.0025,-27.83,-5.17,1.18,0.85,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,D,24.55,0.0025,-27.83,-3.28,1.5,0.66,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,E,23.95,0.0025,-27.83,-3.89,1.35,0.74,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,F,24.51,0.0025,-27.83,-3.32,1.41,0.71,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,G,23.63,0.0025,-27.83,-4.21,1.47,0.68,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,H,22.04,0.0025,-27.83,-5.79,1.32,0.76,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,I,23.95,0.0025,-27.83,-3.89,1.53,0.65,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,1,J,22.63,0.0025,-27.83,-5.2,1.52,0.66,0.0242,-0.0191,0.2699,0.0227,0.0178,0.1256
150924,2,A,22.5,0.0025,-27.59,-5.09,1.61,0.62,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,B,22.53,0.0025,-27.59,-5.06,1.36,0.73,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,C,23.66,0.0025,-27.59,-3.93,1.19,0.84,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,D,24.29,0.0025,-27.59,-3.3,1.48,0.67,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,E,24.66,0.0025,-27.59,-2.93,1.34,0.75,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,F,24.84,0.0025,-27.59,-2.75,1.42,0.7,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,G,23.69,0.0025,-27.59,-3.9,1.5,0.67,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,H,22.16,0.0025,-27.59,-5.43,1.29,0.77,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,I,23.68,0.0025,-27.59,-3.91,1.51,0.66,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,2,J,23.42,0.0025,-27.59,-4.17,1.52,0.66,0.0435,0.0584,0.7958,0.6908,0.0098,0.039
150924,3,A,22.33,0.0025,-27.62,-5.29,1.64,0.61,0.0511,0.0724,0.5823,0.8921,0.0193,0.0252
